location,latitud,longitud
Kennedy,4.6117306,-74.1789855
Kennedy,4.6115059,-74.1787094
Kennedy,4.6113975,-74.1785875
Kennedy,4.6112838,-74.1784977
Kennedy,4.6109998,-74.1782763
Kennedy,4.6107917,-74.1781414
Kennedy,4.6106885,-74.178056
Kennedy,4.6105853,-74.177933
Kennedy,4.6104082,-74.1776888
Kennedy,4.6103055,-74.1775932
Kennedy,4.6102001,-74.1775084
Kennedy,4.6100394,-74.1774081
Kennedy,4.6098707,-74.1773346
Kennedy,4.6096873,-74.1772792
Kennedy,4.6095004,-74.1772344
Kennedy,4.6093553,-74.1772227
Kennedy,4.6092138,-74.1772393
Kennedy,4.6091069,-74.1772795
Kennedy,4.6089559,-74.1773904
Kennedy,4.6087016,-74.1776317
Kennedy,4.6085743,-74.1777074
Kennedy,4.6084363,-74.177767
Kennedy,4.6082153,-74.1778079
Kennedy,4.6081077,-74.1778197
Kennedy,4.6079787,-74.1778101
Kennedy,4.6078108,-74.1777653
Kennedy,4.6076375,-74.1776883
Kennedy,4.6073359,-74.1774691
Kennedy,4.6071029,-74.1773595
Kennedy,4.6069477,-74.1773344
Kennedy,4.6068032,-74.1773254
Kennedy,4.6064314,-74.1773611
Kennedy,4.6063304,-74.177342
Kennedy,4.6062356,-74.1773013
Kennedy,4.606156,-74.1772486
Kennedy,4.6060794,-74.1771836
Kennedy,4.6059663,-74.1770775
Kennedy,4.6058491,-74.1769347
Kennedy,4.605763,-74.1768355
Kennedy,4.6056768,-74.1767565
Kennedy,4.6055085,-74.1766495
Kennedy,4.6052227,-74.1764845
Kennedy,4.6050422,-74.1763825
Kennedy,4.6048658,-74.1762514
Kennedy,4.6046595,-74.1761404
Kennedy,4.6043578,-74.1760661
Kennedy,4.6041439,-74.1760621
Kennedy,4.6039998,-74.1760693
Kennedy,4.6038558,-74.1760624
Kennedy,4.6036708,-74.1760181
Kennedy,4.6035909,-74.1759874
Kennedy,4.6035668,-74.1759725
Kennedy,4.6035226,-74.1759334
Kennedy,4.6034871,-74.1758618
Kennedy,4.6034018,-74.1753639
Kennedy,4.6032826,-74.174888
Kennedy,4.6032082,-74.174549
Kennedy,4.6031477,-74.1742428
Kennedy,4.6031509,-74.1736356
Kennedy,4.6032116,-74.1731043
Kennedy,4.6029891,-74.1718682
Kennedy,4.6029936,-74.1717199
Kennedy,4.6032129,-74.1704759
Kennedy,4.6033829,-74.1698375
Kennedy,4.6033882,-74.1697383
Kennedy,4.6033624,-74.1696339
Kennedy,4.603311,-74.1695167
Kennedy,4.6033022,-74.1694421
Kennedy,4.6033103,-74.1693718
Kennedy,4.6034331,-74.1691707
Kennedy,4.6035622,-74.1690451
Kennedy,4.6036913,-74.1689548
Kennedy,4.6039946,-74.1688341
Kennedy,4.6040637,-74.1688039
Kennedy,4.6041285,-74.1687524
Kennedy,4.6041932,-74.1686615
Kennedy,4.6042474,-74.1685635
Kennedy,4.6043087,-74.168302
Kennedy,4.6043435,-74.168083
Kennedy,4.6043476,-74.1677843
Kennedy,4.6043676,-74.1675281
Kennedy,4.6044365,-74.1673213
Kennedy,4.6045747,-74.1671065
Kennedy,4.6048875,-74.1665743
Kennedy,4.6050739,-74.1662579
Kennedy,4.6052391,-74.1658849
Kennedy,4.6053607,-74.165663
Kennedy,4.605526,-74.1653236
Kennedy,4.6055873,-74.1651449
Kennedy,4.6056799,-74.1648208
Kennedy,4.6058313,-74.164309
Kennedy,4.6060738,-74.1638175
Kennedy,4.6061586,-74.1636961
Kennedy,4.6062398,-74.1636031
Kennedy,4.6063184,-74.163478
Kennedy,4.6063475,-74.1633758
Kennedy,4.606358,-74.1632522
Kennedy,4.6063522,-74.1630534
Kennedy,4.6063331,-74.1628599
Kennedy,4.6062947,-74.1626475
Kennedy,4.6062349,-74.1624298
Kennedy,4.6060556,-74.1618345
Kennedy,4.6059274,-74.1613588
Kennedy,4.6057547,-74.1607712
Kennedy,4.6054076,-74.1593494
Kennedy,4.6053101,-74.1590136
Kennedy,4.6052232,-74.158844
Kennedy,4.6050876,-74.1586169
Kennedy,4.6049168,-74.1583968
Kennedy,4.6047346,-74.1581095
Kennedy,4.6045736,-74.1577515
Kennedy,4.6044559,-74.1573245
Kennedy,4.6043864,-74.1571818
Kennedy,4.6043382,-74.1570886
Kennedy,4.6042495,-74.1570107
Kennedy,4.6039678,-74.1568638
Kennedy,4.603686,-74.1567736
Kennedy,4.6032233,-74.1566864
Kennedy,4.603169,-74.1566294
Kennedy,4.6031214,-74.1565319
Kennedy,4.6031192,-74.1560091
Kennedy,4.6031112,-74.1556873
Kennedy,4.6030983,-74.1554948
Kennedy,4.6029468,-74.1551917
Kennedy,4.6027235,-74.1549336
Kennedy,4.6023492,-74.1546323
Kennedy,4.6022276,-74.1544885
Kennedy,4.602106,-74.1543311
Kennedy,4.6019695,-74.1541198
Kennedy,4.6015675,-74.1537695
Kennedy,4.6012905,-74.1536729
Kennedy,4.6012587,-74.1536279
Kennedy,4.6012375,-74.1535534
Kennedy,4.6012012,-74.1532116
Kennedy,4.6011407,-74.1528347
Kennedy,4.6011318,-74.152699
Kennedy,4.6011245,-74.1525735
Kennedy,4.6011213,-74.1524827
Kennedy,4.6011043,-74.1524068
Kennedy,4.6010851,-74.1523495
Kennedy,4.6010685,-74.1523121
Kennedy,4.6010451,-74.1522734
Kennedy,4.6009907,-74.1522273
Kennedy,4.6009272,-74.1521983
Kennedy,4.6008335,-74.1521904
Kennedy,4.6007162,-74.1522033
Kennedy,4.6004945,-74.1522585
Kennedy,4.6002104,-74.1522956
Kennedy,4.6001001,-74.1522877
Kennedy,4.5999872,-74.1522556
Kennedy,4.5997666,-74.1521914
Kennedy,4.5996676,-74.152157
Kennedy,4.5995687,-74.1521307
Kennedy,4.5994586,-74.1521321
Kennedy,4.5993346,-74.1521661
Kennedy,4.5992378,-74.1521611
Kennedy,4.5991409,-74.1521467
Kennedy,4.5990252,-74.152098
Kennedy,4.598924,-74.1520286
Kennedy,4.5988813,-74.151909
Kennedy,4.5988759,-74.1518098
Kennedy,4.5988549,-74.1517263
Kennedy,4.5987736,-74.1515973
Kennedy,4.5986876,-74.151487
Kennedy,4.5986076,-74.1514348
Kennedy,4.5981351,-74.151314
Kennedy,4.5980582,-74.1512707
Kennedy,4.5979867,-74.1512063
Kennedy,4.5979202,-74.1510388
Kennedy,4.5978381,-74.1509028
Kennedy,4.5976929,-74.1507627
Kennedy,4.597594,-74.1507029
Kennedy,4.5972514,-74.150599
Kennedy,4.597179,-74.1505268
Kennedy,4.5969529,-74.1502164
Kennedy,4.5968709,-74.1501234
Kennedy,4.5967803,-74.1500852
Kennedy,4.5965616,-74.150031
Kennedy,4.5964826,-74.1499722
Kennedy,4.5963626,-74.1498283
Kennedy,4.5962705,-74.1497567
Kennedy,4.5962372,-74.1497389
Kennedy,4.5961939,-74.1497284
Kennedy,4.5961174,-74.1497422
Kennedy,4.5960833,-74.1497547
Kennedy,4.5960426,-74.1497953
Kennedy,4.5960462,-74.1498485
Kennedy,4.596073,-74.1499158
Kennedy,4.596155,-74.150032
Kennedy,4.5964374,-74.1502694
Kennedy,4.5964822,-74.1503375
Kennedy,4.5965176,-74.150429
Kennedy,4.5965697,-74.150574
Kennedy,4.5966217,-74.1506723
Kennedy,4.5967288,-74.1508335
Kennedy,4.596791,-74.1509386
Kennedy,4.5968229,-74.1510788
Kennedy,4.5967785,-74.1512997
Kennedy,4.5967114,-74.1515403
Kennedy,4.5965604,-74.1518236
Kennedy,4.5964086,-74.1519877
Kennedy,4.5961661,-74.1521751
Kennedy,4.5960821,-74.1522257
Kennedy,4.5959836,-74.1522714
Kennedy,4.5957563,-74.1523139
Kennedy,4.5956638,-74.152061
Kennedy,4.5956166,-74.1518646
Kennedy,4.5955873,-74.1515984
Kennedy,4.5955225,-74.1509629
Kennedy,4.5954592,-74.1504256
Kennedy,4.5953703,-74.1496641
Kennedy,4.5952542,-74.1485853
Kennedy,4.5951876,-74.1479673
Kennedy,4.5950521,-74.1469494
Kennedy,4.5950282,-74.1466999
Kennedy,4.5950265,-74.1464748
Kennedy,4.5950403,-74.146325
Kennedy,4.5951597,-74.1456313
Kennedy,4.5952934,-74.1448091
Kennedy,4.5954163,-74.1441235
Kennedy,4.5954869,-74.1436257
Kennedy,4.5955239,-74.1432584
Kennedy,4.595631,-74.14235
Kennedy,4.595646,-74.1419219
Kennedy,4.5956372,-74.1414671
Kennedy,4.5955483,-74.1408085
Kennedy,4.5954421,-74.1401227
Kennedy,4.595304,-74.1391834
Kennedy,4.5951494,-74.1384622
Kennedy,4.5949974,-74.1377795
Kennedy,4.5954455,-74.1377455
Kennedy,4.5956772,-74.137708
Kennedy,4.5958648,-74.1376616
Kennedy,4.5959974,-74.137606
Kennedy,4.5961459,-74.1375337
Kennedy,4.5962944,-74.1374366
Kennedy,4.5965327,-74.1372745
Kennedy,4.5966476,-74.1371907
Kennedy,4.5969131,-74.1369862
Kennedy,4.5973029,-74.1367355
Kennedy,4.5975809,-74.1365637
Kennedy,4.5977972,-74.1364343
Kennedy,4.5980307,-74.1362843
Kennedy,4.5984103,-74.1360429
Kennedy,4.5986049,-74.135916
Kennedy,4.5987636,-74.1358128
Kennedy,4.5995425,-74.1353019
Kennedy,4.6003089,-74.1348127
Kennedy,4.6010757,-74.1342719
Kennedy,4.6024435,-74.1334105
Kennedy,4.6026101,-74.1332938
Kennedy,4.6027247,-74.1332074
Kennedy,4.602849,-74.1331108
Kennedy,4.602936,-74.1330296
Kennedy,4.6031444,-74.13288
Kennedy,4.6045441,-74.1319773
Kennedy,4.604723,-74.131852
Kennedy,4.6050813,-74.1315559
Kennedy,4.6053352,-74.1313848
Kennedy,4.6056436,-74.1311743
Kennedy,4.6058597,-74.1310531
Kennedy,4.6061319,-74.1309173
Kennedy,4.606323,-74.1308161
Kennedy,4.6064989,-74.130693
Kennedy,4.6067972,-74.1304854
Kennedy,4.6071116,-74.130261
Kennedy,4.6074122,-74.1300714
Kennedy,4.6078581,-74.1298102
Kennedy,4.6084357,-74.1294576
Kennedy,4.6087428,-74.1292812
Kennedy,4.6090418,-74.1291413
Kennedy,4.6093099,-74.1290291
Kennedy,4.6095161,-74.1289491
Kennedy,4.6099721,-74.1288168
Kennedy,4.6103692,-74.1287212
Kennedy,4.6107893,-74.1285979
Kennedy,4.6117533,-74.1283007
Kennedy,4.6125365,-74.1280322
Kennedy,4.6132512,-74.1277945
Kennedy,4.613597,-74.1276759
Kennedy,4.6140942,-74.1275152
Kennedy,4.6144078,-74.1274315
Kennedy,4.6162214,-74.1268733
Kennedy,4.6173292,-74.126499
Kennedy,4.6183451,-74.1261848
Kennedy,4.6192125,-74.1259245
Kennedy,4.6200491,-74.1256513
Kennedy,4.6205133,-74.1254933
Kennedy,4.6207632,-74.1254193
Kennedy,4.6212587,-74.1252696
Kennedy,4.6218281,-74.1250896
Kennedy,4.6223894,-74.1249212
Kennedy,4.6231255,-74.1246965
Kennedy,4.6238352,-74.1244566
Kennedy,4.6240919,-74.1243665
Kennedy,4.6245395,-74.1241778
Kennedy,4.627606,-74.1229878
Kennedy,4.6278393,-74.1228974
Kennedy,4.6285501,-74.122643
Kennedy,4.6290225,-74.1224322
Kennedy,4.6299148,-74.1220563
Kennedy,4.6352526,-74.1198227
Kennedy,4.6355731,-74.1196885
Kennedy,4.636142,-74.1194319
Kennedy,4.6362543,-74.1193638
Kennedy,4.6363506,-74.1193002
Kennedy,4.6365017,-74.1191889
Kennedy,4.6366139,-74.1190988
Kennedy,4.6367262,-74.1189924
Kennedy,4.6372315,-74.1184648
Kennedy,4.6373665,-74.1183208
Kennedy,4.6379063,-74.1190931
Kennedy,4.6381132,-74.1193827
Kennedy,4.6385515,-74.1200593
Kennedy,4.6390533,-74.1208184
Kennedy,4.6392476,-74.1210998
Kennedy,4.6394353,-74.1213531
Kennedy,4.6396699,-74.1216395
Kennedy,4.6397799,-74.1217836
Kennedy,4.6402767,-74.1223859
Kennedy,4.6403037,-74.1224169
Kennedy,4.6405838,-74.1227435
Kennedy,4.6406799,-74.122852
Kennedy,4.6408697,-74.1230424
Kennedy,4.6409489,-74.1231006
Kennedy,4.6406667,-74.123606
Kennedy,4.6407549,-74.1236567
Kennedy,4.6409374,-74.1237747
Kennedy,4.6413633,-74.1241281
Kennedy,4.6417669,-74.124377
Kennedy,4.6449168,-74.1254481
Kennedy,4.6452118,-74.1255957
Kennedy,4.6454481,-74.1257801
Kennedy,4.6456802,-74.1260209
Kennedy,4.6474887,-74.128208
Kennedy,4.6479742,-74.1287836
Kennedy,4.6481481,-74.1289919
Kennedy,4.6486044,-74.1295132
Kennedy,4.6487486,-74.1297109
Kennedy,4.6488682,-74.1299517
Kennedy,4.649025,-74.1303108
Kennedy,4.6491081,-74.1305775
Kennedy,4.649265,-74.1313368
Kennedy,4.6493782,-74.1316141
Kennedy,4.6495217,-74.1318539
Kennedy,4.6497703,-74.1321186
Kennedy,4.6500462,-74.1323815
Kennedy,4.6504443,-74.1327787
Kennedy,4.6506515,-74.1329159
Kennedy,4.650848,-74.1330209
Kennedy,4.6510768,-74.1330892
Kennedy,4.6514766,-74.1331806
Kennedy,4.6515535,-74.1332069
Kennedy,4.6517897,-74.1333155
Kennedy,4.6522009,-74.1335563
Kennedy,4.6525651,-74.1338003
Kennedy,4.6526095,-74.1338313
Kennedy,4.6526378,-74.1338511
Kennedy,4.6530387,-74.1341052
Kennedy,4.6545095,-74.1347758
Kennedy,4.6552086,-74.1350946
Kennedy,4.6554844,-74.1352299
Kennedy,4.6572186,-74.136081
Kennedy,4.6576486,-74.1365611
Kennedy,4.6579123,-74.1369581
Kennedy,4.6580105,-74.1370651
Kennedy,4.6580988,-74.1371248
Kennedy,4.6581658,-74.1371607
Kennedy,4.6582976,-74.1371724
Kennedy,4.6584881,-74.1371542
Kennedy,4.6586877,-74.1371437
Kennedy,4.6588413,-74.1371671
Kennedy,4.6590796,-74.1372995
Kennedy,4.6598485,-74.1382446
Kennedy,4.6605192,-74.1390295
Kennedy,4.6625868,-74.1405546
Kennedy,4.6627798,-74.1407826
Kennedy,4.6629164,-74.1410248
Kennedy,4.6630564,-74.1413644
Kennedy,4.6630692,-74.1416301
Kennedy,4.6630624,-74.1419415
Kennedy,4.6629591,-74.1422476
Kennedy,4.6627236,-74.1426016
Kennedy,4.6620609,-74.1432601
Kennedy,4.6617666,-74.1436351
Kennedy,4.6615987,-74.1440753
Kennedy,4.6615661,-74.1443835
Kennedy,4.6615795,-74.1446917
Kennedy,4.6618105,-74.1458796
Kennedy,4.6621585,-74.1471947
Kennedy,4.66265,-74.1481899
Kennedy,4.6631476,-74.1490804
Kennedy,4.6636077,-74.149946
Kennedy,4.6641995,-74.1511209
Kennedy,4.6642967,-74.1514183
Kennedy,4.6643202,-74.1516664
Kennedy,4.6642954,-74.1519726
Kennedy,4.6642076,-74.152304
Kennedy,4.6640752,-74.1527558
Kennedy,4.6639091,-74.1535969
Kennedy,4.6638345,-74.1538144
Kennedy,4.66372,-74.1541229
Kennedy,4.663643,-74.1543187
Kennedy,4.6635388,-74.1545392
Kennedy,4.663367,-74.1548499
Kennedy,4.6631167,-74.1552278
Kennedy,4.662957,-74.1554302
Kennedy,4.662674,-74.1557108
Kennedy,4.6623988,-74.155938
Kennedy,4.6619771,-74.1562813
Kennedy,4.6615408,-74.1568649
Kennedy,4.6614197,-74.1570538
Kennedy,4.6613519,-74.157213
Kennedy,4.6613187,-74.1577373
Kennedy,4.6615263,-74.1582069
Kennedy,4.6619612,-74.158745
Kennedy,4.6624712,-74.1594334
Kennedy,4.662494,-74.1598622
Kennedy,4.6627232,-74.1605473
Kennedy,4.6632319,-74.1617934
Kennedy,4.6632124,-74.1624017
Kennedy,4.6623531,-74.162872
Kennedy,4.6598849,-74.1628985
Kennedy,4.6588904,-74.1632096
Kennedy,4.6584199,-74.1640143
Kennedy,4.6589161,-74.1649763
Kennedy,4.659737,-74.1656745
Kennedy,4.6598356,-74.1661272
Kennedy,4.6596331,-74.1666018
Kennedy,4.6581418,-74.1667072
Kennedy,4.6564533,-74.1673272
Kennedy,4.6562234,-74.1679054
Kennedy,4.6562339,-74.1686327
Kennedy,4.6563774,-74.1696684
Kennedy,4.6571687,-74.1708271
Kennedy,4.6572543,-74.1720824
Kennedy,4.6555752,-74.1742804
Kennedy,4.6547112,-74.174864
Kennedy,4.6545059,-74.1755078
Kennedy,4.6548023,-74.176526
Kennedy,4.6535135,-74.1783058
Kennedy,4.6525602,-74.1801753
Kennedy,4.6504394,-74.1813325
Kennedy,4.6487652,-74.1825863
Kennedy,4.6486039,-74.1827071
Kennedy,4.6471948,-74.1845956
Kennedy,4.6469896,-74.1849346
Kennedy,4.6468695,-74.1852615
Kennedy,4.6468782,-74.1855765
Kennedy,4.6466405,-74.1855841
Fontibón,4.7023652,-74.1769551
Fontibón,4.7015098,-74.1763543
Fontibón,4.7006557,-74.1744748
Fontibón,4.7006129,-74.1739384
Fontibón,4.7011262,-74.1696254
Fontibón,4.7008254,-74.1691445
Fontibón,4.6995723,-74.1691717
Fontibón,4.6987489,-74.1696331
Fontibón,4.6974872,-74.1712424
Fontibón,4.6967707,-74.1720578
Fontibón,4.6966296,-74.1721436
Fontibón,4.6964671,-74.1721972
Fontibón,4.6961828,-74.17226
Fontibón,4.6958523,-74.1723384
Fontibón,4.6955218,-74.1723739
Fontibón,4.694028,-74.1722188
Fontibón,4.6933277,-74.171221
Fontibón,4.6908683,-74.1706201
Fontibón,4.6900471,-74.1702603
Fontibón,4.6893285,-74.1693541
Fontibón,4.6890206,-74.1685437
Fontibón,4.6887404,-74.1679057
Fontibón,4.6882806,-74.1674873
Fontibón,4.6878208,-74.1675732
Fontibón,4.6866767,-74.1688928
Fontibón,4.6855988,-74.1700887
Fontibón,4.6842173,-74.1709527
Fontibón,4.683565,-74.1719612
Fontibón,4.6828058,-74.1733882
Fontibón,4.6823888,-74.1737208
Fontibón,4.6818755,-74.1739032
Fontibón,4.6797155,-74.1742036
Fontibón,4.6779405,-74.1746864
Fontibón,4.6770102,-74.1749117
Fontibón,4.6765311,-74.1748094
Fontibón,4.676329,-74.1745568
Fontibón,4.6762167,-74.1741378
Fontibón,4.6746491,-74.1718053
Fontibón,4.6741609,-74.1715609
Fontibón,4.6736204,-74.1714677
Fontibón,4.6723159,-74.1713712
Fontibón,4.6707226,-74.170545
Fontibón,4.6704659,-74.1704914
Fontibón,4.6698576,-74.1703631
Fontibón,4.6689714,-74.1698062
Fontibón,4.6686029,-74.1687602
Fontibón,4.6680893,-74.1661673
Fontibón,4.6671625,-74.1638637
Fontibón,4.6670556,-74.1609517
Fontibón,4.6668645,-74.1603898
Fontibón,4.6664128,-74.1604025
Fontibón,4.665923,-74.1608602
Fontibón,4.6649741,-74.1611042
Fontibón,4.6644843,-74.1608678
Fontibón,4.6637457,-74.1588627
Fontibón,4.6633824,-74.1583455
Fontibón,4.6630846,-74.1583814
Fontibón,4.6628228,-74.1584642
Fontibón,4.6627405,-74.1585763
Fontibón,4.6625779,-74.1589675
Fontibón,4.6624712,-74.1594334
Fontibón,4.6619612,-74.158745
Fontibón,4.6615263,-74.1582069
Fontibón,4.6613187,-74.1577373
Fontibón,4.6613519,-74.157213
Fontibón,4.6614197,-74.1570538
Fontibón,4.6615408,-74.1568649
Fontibón,4.6619771,-74.1562813
Fontibón,4.6623988,-74.155938
Fontibón,4.662674,-74.1557108
Fontibón,4.662957,-74.1554302
Fontibón,4.6631167,-74.1552278
Fontibón,4.663367,-74.1548499
Fontibón,4.6635388,-74.1545392
Fontibón,4.663643,-74.1543187
Fontibón,4.66372,-74.1541229
Fontibón,4.6638345,-74.1538144
Fontibón,4.6639091,-74.1535969
Fontibón,4.6640752,-74.1527558
Fontibón,4.6642076,-74.152304
Fontibón,4.6642954,-74.1519726
Fontibón,4.6643202,-74.1516664
Fontibón,4.6642967,-74.1514183
Fontibón,4.6641995,-74.1511209
Fontibón,4.6636077,-74.149946
Fontibón,4.6631476,-74.1490804
Fontibón,4.66265,-74.1481899
Fontibón,4.6621585,-74.1471947
Fontibón,4.6618105,-74.1458796
Fontibón,4.6615795,-74.1446917
Fontibón,4.6615661,-74.1443835
Fontibón,4.6615987,-74.1440753
Fontibón,4.6617666,-74.1436351
Fontibón,4.6620609,-74.1432601
Fontibón,4.6627236,-74.1426016
Fontibón,4.6629591,-74.1422476
Fontibón,4.6630624,-74.1419415
Fontibón,4.6630692,-74.1416301
Fontibón,4.6630564,-74.1413644
Fontibón,4.6629164,-74.1410248
Fontibón,4.6627798,-74.1407826
Fontibón,4.6625868,-74.1405546
Fontibón,4.6605192,-74.1390295
Fontibón,4.6598485,-74.1382446
Fontibón,4.6590796,-74.1372995
Fontibón,4.6588413,-74.1371671
Fontibón,4.6586877,-74.1371437
Fontibón,4.6584881,-74.1371542
Fontibón,4.6582976,-74.1371724
Fontibón,4.6581658,-74.1371607
Fontibón,4.6580988,-74.1371248
Fontibón,4.6580105,-74.1370651
Fontibón,4.6579123,-74.1369581
Fontibón,4.6576486,-74.1365611
Fontibón,4.6572186,-74.136081
Fontibón,4.6554844,-74.1352299
Fontibón,4.6552086,-74.1350946
Fontibón,4.6545095,-74.1347758
Fontibón,4.6530387,-74.1341052
Fontibón,4.6526378,-74.1338511
Fontibón,4.6526095,-74.1338313
Fontibón,4.6525651,-74.1338003
Fontibón,4.6522009,-74.1335563
Fontibón,4.6517897,-74.1333155
Fontibón,4.6515535,-74.1332069
Fontibón,4.6514766,-74.1331806
Fontibón,4.6510768,-74.1330892
Fontibón,4.650848,-74.1330209
Fontibón,4.6506515,-74.1329159
Fontibón,4.6504443,-74.1327787
Fontibón,4.6500462,-74.1323815
Fontibón,4.6497703,-74.1321186
Fontibón,4.6495217,-74.1318539
Fontibón,4.6493782,-74.1316141
Fontibón,4.649265,-74.1313368
Fontibón,4.6491081,-74.1305775
Fontibón,4.649025,-74.1303108
Fontibón,4.6488682,-74.1299517
Fontibón,4.6487486,-74.1297109
Fontibón,4.6486044,-74.1295132
Fontibón,4.6481481,-74.1289919
Fontibón,4.6479742,-74.1287836
Fontibón,4.6474887,-74.128208
Fontibón,4.6456802,-74.1260209
Fontibón,4.6454481,-74.1257801
Fontibón,4.6452118,-74.1255957
Fontibón,4.6449168,-74.1254481
Fontibón,4.6417669,-74.124377
Fontibón,4.6413633,-74.1241281
Fontibón,4.6409374,-74.1237747
Fontibón,4.6407549,-74.1236567
Fontibón,4.6406667,-74.123606
Fontibón,4.6409489,-74.1231006
Fontibón,4.6408697,-74.1230424
Fontibón,4.6406799,-74.122852
Fontibón,4.6405838,-74.1227435
Fontibón,4.6403037,-74.1224169
Fontibón,4.6402767,-74.1223859
Fontibón,4.6397799,-74.1217836
Fontibón,4.6396699,-74.1216395
Fontibón,4.6394353,-74.1213531
Fontibón,4.6392476,-74.1210998
Fontibón,4.6390533,-74.1208184
Fontibón,4.6385515,-74.1200593
Fontibón,4.6381132,-74.1193827
Fontibón,4.6379063,-74.1190931
Fontibón,4.6373665,-74.1183208
Fontibón,4.6375942,-74.1180624
Fontibón,4.6379961,-74.1176138
Fontibón,4.6384462,-74.1171293
Fontibón,4.6387269,-74.1168235
Fontibón,4.6393722,-74.1161893
Fontibón,4.6396398,-74.1159329
Fontibón,4.6400441,-74.1155427
Fontibón,4.6406551,-74.1149503
Fontibón,4.6414382,-74.1141718
Fontibón,4.6419413,-74.1136358
Fontibón,4.6422268,-74.1133517
Fontibón,4.6427138,-74.1128313
Fontibón,4.6448476,-74.1107404
Fontibón,4.6451756,-74.1104136
Fontibón,4.6468079,-74.1087818
Fontibón,4.6472282,-74.1083608
Fontibón,4.647579,-74.1080352
Fontibón,4.6480475,-74.1076497
Fontibón,4.64859,-74.1072218
Fontibón,4.6497027,-74.106378
Fontibón,4.6500499,-74.1061079
Fontibón,4.6515943,-74.104936
Fontibón,4.6520205,-74.104646
Fontibón,4.65271,-74.104157
Fontibón,4.6536701,-74.1034184
Fontibón,4.6539297,-74.1035871
Fontibón,4.6544214,-74.103907
Fontibón,4.6545248,-74.1039636
Fontibón,4.654605,-74.1039818
Fontibón,4.6546416,-74.1039959
Fontibón,4.6546837,-74.1040481
Fontibón,4.6547471,-74.1041085
Fontibón,4.6550539,-74.104307
Fontibón,4.6554142,-74.1045484
Fontibón,4.6558255,-74.104823
Fontibón,4.6564516,-74.1052136
Fontibón,4.6566179,-74.1053174
Fontibón,4.6576467,-74.105972
Fontibón,4.6577328,-74.1060083
Fontibón,4.6578318,-74.1060564
Fontibón,4.6582241,-74.1063095
Fontibón,4.6583111,-74.106358
Fontibón,4.6583215,-74.1063699
Fontibón,4.6584053,-74.1064658
Fontibón,4.6591548,-74.1069389
Fontibón,4.6605614,-74.1078674
Fontibón,4.6607057,-74.1079495
Fontibón,4.6609222,-74.10809
Fontibón,4.661152,-74.1082395
Fontibón,4.6613209,-74.1083488
Fontibón,4.6617569,-74.1086203
Fontibón,4.6619245,-74.1087322
Fontibón,4.662305,-74.1089863
Fontibón,4.6624275,-74.1090658
Fontibón,4.662575,-74.1091586
Fontibón,4.6627126,-74.1092405
Fontibón,4.6628501,-74.1093223
Fontibón,4.6629837,-74.109389
Fontibón,4.6644811,-74.1103742
Fontibón,4.6647758,-74.1104793
Fontibón,4.6650167,-74.1106316
Fontibón,4.6655499,-74.1109675
Fontibón,4.6659456,-74.1112271
Fontibón,4.6670759,-74.1119686
Fontibón,4.6671858,-74.1120424
Fontibón,4.6674715,-74.1122086
Fontibón,4.6677749,-74.1123892
Fontibón,4.667838,-74.112436
Fontibón,4.6680155,-74.1126276
Fontibón,4.6685565,-74.1129577
Fontibón,4.6695512,-74.1136066
Fontibón,4.6697798,-74.1137486
Fontibón,4.66981,-74.1137673
Fontibón,4.6699192,-74.1138352
Fontibón,4.6706122,-74.1142779
Fontibón,4.6718149,-74.115031
Fontibón,4.6727081,-74.1155855
Fontibón,4.6733126,-74.1159683
Fontibón,4.6737656,-74.1162778
Fontibón,4.6739461,-74.116445
Fontibón,4.6741189,-74.1165314
Fontibón,4.6744216,-74.1166867
Fontibón,4.6746264,-74.1168415
Fontibón,4.6746945,-74.1168929
Fontibón,4.6749721,-74.1170671
Fontibón,4.6766935,-74.1181476
Fontibón,4.6774155,-74.118602
Fontibón,4.677505,-74.1186812
Fontibón,4.6778824,-74.1189159
Fontibón,4.6780345,-74.1190075
Fontibón,4.6780921,-74.1190356
Fontibón,4.6784625,-74.1192694
Fontibón,4.6786391,-74.1193856
Fontibón,4.6786959,-74.1194525
Fontibón,4.6787782,-74.1195607
Fontibón,4.6791584,-74.1198392
Fontibón,4.679346,-74.1199734
Fontibón,4.679415,-74.119987
Fontibón,4.6795363,-74.1200038
Fontibón,4.6796262,-74.1200297
Fontibón,4.6797388,-74.1200897
Fontibón,4.6798875,-74.1201823
Fontibón,4.6804877,-74.1205887
Fontibón,4.6806056,-74.1206666
Fontibón,4.6816747,-74.1214315
Fontibón,4.682762,-74.1222025
